RideID;RideAddressID;Coordenadas Inicio;Coordenadas Fim;Distancia_km;Duracao_min;ProductID;Price;ProductID_normalizado;CategoriaFinal
1207147;2382171;-15.7343114,-47.9013419;-15.7208985,-47.882176;5.54;8.48;Comfort;12.0;comfort;Comfort
1207147;2382171;-15.7343114,-47.9013419;-15.7208985,-47.882176;5.54;8.48;Bag;15.5;bag;Comfort
1207148;2382173;-20.422465,-54.638351;-20.4484954,-54.60829889999999;5.67;11.0;Comfort;14.5;comfort;Comfort
1207149;2382175;-23.685424100000002,-46.6925497;-23.6793193,-46.6750793;3.64;11.52;Comfort;12.0;comfort;Comfort
1207149;2382175;-23.685424100000002,-46.6925497;-23.6793193,-46.6750793;3.64;11.52;Bag;15.0;bag;Comfort
1207150;2382177;-22.805787,-43.363552;-22.7872601,-43.2863159;13.1;17.58;Comfort;30.5;comfort;Comfort
1207151;2382179;-22.805787,-43.363552;-22.7872601,-43.2863159;13.1;17.58;Comfort;30.5;comfort;Comfort
1207152;2382181;-22.805787,-43.363552;-22.7872601,-43.2863159;13.1;17.58;Comfort;30.5;comfort;Comfort
1207153;2382183;-22.805787,-43.363552;-22.7872601,-43.2863159;13.1;17.58;Comfort;30.5;comfort;Comfort
1207154;2382185;-22.805787,-43.363552;-22.7872601,-43.2863159;13.1;17.58;Comfort;30.5;comfort;Comfort
1207155;2382187;-25.514040599999998,-49.2958886;-25.4611111,-49.3463889;15.67;19.68;Comfort;25.0;comfort;Comfort
1207156;2382189;-20.4792205,-54.6412027;-20.483762,-54.5831333;7.54;18.68;Comfort;19.0;comfort;Comfort
1207157;2382191;-23.4539762,-46.5663693;-23.4638989,-46.5519523;2.92;9.03;Comfort;12.5;comfort;Comfort
1207157;2382191;-23.4539762,-46.5663693;-23.4638989,-46.5519523;2.92;9.03;Bag;14.5;bag;Comfort
1207158;2382193;-19.7719573,-44.1297509;-19.7788556,-44.12126689999999;1.79;3.67;Comfort;10.5;comfort;Comfort
1207159;2382195;-23.4539762,-46.5663693;-23.4638989,-46.5519523;2.92;9.03;Comfort;12.5;comfort;Comfort
1207159;2382195;-23.4539762,-46.5663693;-23.4638989,-46.5519523;2.92;9.03;Bag;14.5;bag;Comfort
1207160;2382197;-20.6530174,-40.4945993;-20.6458225,-40.4892082;1.36;3.3;Comfort;8.5;comfort;Comfort
1207161;2382199;-2.515945899999999,-44.2440694;-2.5037828,-44.28810379999999;8.5;13.48;Comfort;20.0;comfort;Comfort
1207162;2382201;-23.4536591,-46.5661697;-23.4638989,-46.5519523;2.94;9.15;Comfort;12.5;comfort;Comfort
1207162;2382201;-23.4536591,-46.5661697;-23.4638989,-46.5519523;2.94;9.15;Bag;14.5;bag;Comfort
1207163;2382203;-22.2946891,-48.564028;-22.2967512,-48.5460463;3.08;9.42;Comfort;9.5;comfort;Comfort
1207166;2382209;-16.2461967,-47.9095802;-16.2500281,-47.9226617;2.29;3.9;Bag;18.0;bag;Comfort
1207167;2382211;-19.926316,-44.115151;-19.9466728,-44.1896695;11.0;16.67;Comfort;24.0;comfort;Comfort
1207168;2382213;-3.7502658,-38.58474009999999;-3.7548186,-38.5562215;5.78;10.73;Comfort;16.5;comfort;Comfort
1207169;2382215;-21.7543225,-41.348736699999996;-21.751054,-41.3360555;2.41;8.48;Comfort;12.5;comfort;Comfort
1207170;2382217;-23.684991099999998,-46.69139200000001;-23.6793193,-46.6750793;3.34;9.0;Comfort;14.0;comfort;Comfort
1207170;2382217;-23.684991099999998,-46.69139200000001;-23.6793193,-46.6750793;3.34;9.0;Bag;16.0;bag;Comfort
1207171;2382219;-23.5260844,-46.38327750000001;-23.4933997,-46.4213154;6.29;17.85;Comfort;22.0;comfort;Comfort
1207171;2382219;-23.5260844,-46.38327750000001;-23.4933997,-46.4213154;6.29;17.85;Bag;21.0;bag;Comfort
1207172;2382221;-3.7502658,-38.58474009999999;-3.7548186,-38.5562215;5.78;10.73;Comfort;16.5;comfort;Comfort
1207174;2382225;-23.5260844,-46.38327750000001;-23.4933997,-46.4213154;6.29;17.85;Comfort;22.0;comfort;Comfort
1207174;2382225;-23.5260844,-46.38327750000001;-23.4933997,-46.4213154;6.29;17.85;Bag;21.0;bag;Comfort
1207175;2382227;-25.4522178,-49.28011419999999;-25.4831868,-49.318215;6.9;17.15;Comfort;20.0;comfort;Comfort
1207176;2382229;-12.8686136,-38.2964729;-12.9101888,-38.3505609;8.64;13.33;Comfort;21.0;comfort;Comfort
1207177;2382231;-19.9748648,-44.0208868;-19.9787025,-44.0289993;1.23;4.62;Comfort;8.5;comfort;Comfort
1207179;2382235;-25.452413999999997,-49.280504;-25.4831868,-49.318215;6.72;16.97;Comfort;19.0;comfort;Comfort
1207180;2382237;-23.6732703,-46.7003436;-23.673164,-46.7010161;0.21;1.65;Comfort;10.5;comfort;Comfort
1207180;2382237;-23.6732703,-46.7003436;-23.673164,-46.7010161;0.21;1.65;Bag;14.5;bag;Comfort
1207181;2382239;-12.8686136,-38.2964729;-12.9101888,-38.3505609;8.64;13.33;Comfort;21.0;comfort;Comfort
1207182;2382241;-12.947752,-38.481603;-12.9479983,-38.5006753;7.43;8.78;Comfort;17.0;comfort;Comfort
1207183;2382243;-20.4721814,-54.5843285;-20.4576625,-54.58790719999999;3.54;8.97;Comfort;11.5;comfort;Comfort
1207184;2382245;-26.913142399999998,-48.689696;-27.0927411,-48.9044243;33.41;37.32;Comfort;59.5;comfort;Comfort
1207185;2382247;-26.913142399999998,-48.689696;-27.0927411,-48.9044243;33.41;37.32;Comfort;59.5;comfort;Comfort
1207186;2382249;-22.9896799,-43.350777;-22.9011295,-43.5660959;42.08;53.63;Comfort;107.0;comfort;Comfort
1207187;2382251;-15.7799611,-47.8744354;-15.7505759,-47.8945104;5.45;9.53;Comfort;16.0;comfort;Comfort
1207187;2382251;-15.7799611,-47.8744354;-15.7505759,-47.8945104;5.45;9.53;Bag;21.0;bag;Comfort
1207189;2382255;-19.9505698,-43.93737719999999;-19.95972219999999,-43.94444439999999;1.82;3.18;Comfort;8.5;comfort;Comfort
1207190;2382257;-20.2826643,-40.2936834;-20.312346,-40.2880496;4.76;11.98;Comfort;13.5;comfort;Comfort
1207191;2382259;-23.6732703,-46.7003436;-23.673164,-46.7010161;0.21;1.65;Comfort;10.5;comfort;Comfort
1207191;2382259;-23.6732703,-46.7003436;-23.673164,-46.7010161;0.21;1.65;Bag;14.5;bag;Comfort
1207192;2382261;-19.9505698,-43.93737719999999;-19.95972219999999,-43.94444439999999;1.82;3.18;Comfort;8.5;comfort;Comfort
1207193;2382263;-15.7799611,-47.8744354;-15.7505759,-47.8945104;5.45;9.53;Comfort;16.0;comfort;Comfort
1207193;2382263;-15.7799611,-47.8744354;-15.7505759,-47.8945104;5.45;9.53;Bag;21.0;bag;Comfort
1207194;2382265;-23.6732703,-46.7003436;-23.673164,-46.7010161;0.21;1.65;Comfort;10.5;comfort;Comfort
1207194;2382265;-23.6732703,-46.7003436;-23.673164,-46.7010161;0.21;1.65;Bag;14.5;bag;Comfort
1207195;2382267;-8.126582299999999,-34.899064;-8.1046295,-34.88960649999999;3.19;8.27;Comfort;10.5;comfort;Comfort
1207196;2382269;-19.9468453,-44.0234168;-19.9431438,-44.0400141;3.15;10.9;Comfort;9.5;comfort;Comfort
1207197;2382271;-22.9106545,-43.184285;-22.9090514,-43.1744371;1.2;3.97;Comfort;9.5;comfort;Comfort
1207198;2382273;-19.9505698,-43.93737719999999;-19.95972219999999,-43.94444439999999;1.82;3.18;Comfort;8.5;comfort;Comfort
1207199;2382275;-30.1083023,-51.31639439999999;-30.1165999,-51.34289949999999;3.74;8.4;Comfort;11.5;comfort;Comfort
1207200;2382277;-23.596344,-46.4543155;-23.6003362,-46.4851725;4.21;12.22;Comfort;19.0;comfort;Comfort
1207200;2382277;-23.596344,-46.4543155;-23.6003362,-46.4851725;4.21;12.22;Bag;21.0;bag;Comfort
1207202;2382281;-30.1083023,-51.31639439999999;-30.1165999,-51.34289949999999;3.74;8.4;Comfort;11.5;comfort;Comfort
1207203;2382283;-23.596344,-46.4543155;-23.6003362,-46.4851725;4.21;12.22;Comfort;21.0;comfort;Comfort
1207203;2382283;-23.596344,-46.4543155;-23.6003362,-46.4851725;4.21;12.22;Bag;22.0;bag;Comfort
1207204;2382285;-22.9106545,-43.184285;-22.9090514,-43.1744371;1.2;3.97;Comfort;9.5;comfort;Comfort
1207206;2382289;-23.6732703,-46.7003436;-23.6802991,-46.6836862;2.82;9.85;Comfort;13.5;comfort;Comfort
1207206;2382289;-23.6732703,-46.7003436;-23.6802991,-46.6836862;2.82;9.85;Bag;16.0;bag;Comfort
1207208;2382293;-23.5253739,-46.54617069999999;-23.5466855,-46.56360619999999;6.13;13.77;Comfort;18.0;comfort;Comfort
1207208;2382293;-23.5253739,-46.54617069999999;-23.5466855,-46.56360619999999;6.13;13.77;Bag;21.0;bag;Comfort
1207209;2382295;-26.8118651,-49.0896389;-26.9318562,-49.1302977;20.47;32.42;Comfort;39.0;comfort;Comfort
1207211;2382299;-23.6732703,-46.7003436;-23.6802991,-46.6836862;2.82;9.85;Comfort;13.5;comfort;Comfort
1207211;2382299;-23.6732703,-46.7003436;-23.6802991,-46.6836862;2.82;9.85;Bag;16.0;bag;Comfort
1207212;2382301;-15.8111929,-48.1250236;-15.8236774,-48.1148819;2.49;6.87;Comfort;9.0;comfort;Comfort
1207212;2382301;-15.8111929,-48.1250236;-15.8236774,-48.1148819;2.49;6.87;Bag;11.5;bag;Comfort
1207213;2382303;-23.400040999999998,-46.3996205;-23.3871919,-46.4041351;2.72;6.3;Comfort;11.5;comfort;Comfort
1207213;2382303;-23.400040999999998,-46.3996205;-23.3871919,-46.4041351;2.72;6.3;Bag;12.5;bag;Comfort
1207214;2382305;-1.4572129999999999,-48.4916124;-1.371868,-48.4788288;12.14;28.43;Comfort;32.5;comfort;Comfort
1207215;2382307;-22.796965,-43.351603399999995;-22.79088269999999,-43.3096225;9.74;14.18;Comfort;24.5;comfort;Comfort
1207216;2382309;-5.7710345,-35.2694155;-5.761033299999999,-35.2522839;3.81;8.27;Comfort;12.5;comfort;Comfort
1207217;2382311;-15.8254363,-47.97920329999999;-15.8203976,-48.090932;16.95;24.78;Comfort;31.5;comfort;Comfort
1207217;2382311;-15.8254363,-47.97920329999999;-15.8203976,-48.090932;16.95;24.78;Bag;30.5;bag;Comfort
1207218;2382313;-22.796965,-43.351603399999995;-22.79088269999999,-43.3096225;9.74;14.18;Comfort;24.5;comfort;Comfort
1207221;2382319;-23.5282603,-46.2035695;-23.5376959,-46.22784490000001;3.08;6.63;Comfort;12.5;comfort;Comfort
1207221;2382319;-23.5282603,-46.2035695;-23.5376959,-46.22784490000001;3.08;6.63;Bag;14.5;bag;Comfort
1207223;2382323;-1.4572129999999999,-48.4916124;-1.371868,-48.4788288;12.14;28.43;Comfort;32.5;comfort;Comfort
1207224;2382325;-23.5282603,-46.2035695;-23.5376959,-46.22784490000001;3.08;6.63;Comfort;12.5;comfort;Comfort
1207224;2382325;-23.5282603,-46.2035695;-23.5376959,-46.22784490000001;3.08;6.63;Bag;14.5;bag;Comfort
1207225;2382327;-20.4591464,-54.65944289999999;-20.5332125,-54.6683664;12.17;22.05;Comfort;25.0;comfort;Comfort
1207226;2382329;-23.626323799999998,-46.687981099999995;-23.6746137,-46.71309159999999;8.51;23.57;Comfort;30.5;comfort;Comfort
1207226;2382329;-23.626323799999998,-46.687981099999995;-23.6746137,-46.71309159999999;8.51;23.57;Bag;35.0;bag;Comfort
1207227;2382331;-22.203781199999998,-49.9544251;-22.2481956,-49.9325447;7.11;17.7;Comfort;18.5;comfort;Comfort
1207228;2382333;-19.9589558,-43.987463399999996;-19.964302,-43.980877;1.67;4.28;Comfort;8.5;comfort;Comfort
1207229;2382335;-1.4572129999999999,-48.4916124;-1.371868,-48.4788288;12.14;28.43;Comfort;32.5;comfort;Comfort
1207230;2382337;-27.5902879,-48.515133899999995;-27.584121,-48.57888809999999;11.21;17.22;Comfort;27.0;comfort;Comfort
1207231;2382339;-19.90944,-43.9154179;-19.875148,-43.9399829;7.41;14.12;Comfort;20.0;comfort;Comfort
1207232;2382341;-20.459976599999997,-54.6591798;-20.5332125,-54.6683664;12.27;23.85;Comfort;25.5;comfort;Comfort
1207233;2382343;-29.9445226,-51.011857299999996;-29.938181,-51.0215645;2.94;5.7;Comfort;13.5;comfort;Comfort
1207236;2382349;-19.9587786,-43.9874212;-19.964302,-43.980877;1.65;4.17;Comfort;8.5;comfort;Comfort
1207237;2382351;-20.5469801,-54.606446500000004;-20.5226977,-54.62309519999999;4.63;10.6;Comfort;16.0;comfort;Comfort
1207238;2382353;-29.944945500000003,-51.0112664;-29.938181,-51.0215645;3.08;6.82;Comfort;13.5;comfort;Comfort
1207239;2382355;-30.0327294,-51.21104319999999;-30.0338007,-51.2014297;2.87;7.02;Comfort;10.5;comfort;Comfort
1207240;2382357;-22.8505854,-43.2651834;-22.8824493,-43.4880948;28.83;40.52;Comfort;68.0;comfort;Comfort
1207241;2382359;-25.444574199999998,-49.1939487;-25.4476167,-49.18513169999999;1.12;3.1;Comfort;8.5;comfort;Comfort
1207242;2382361;-19.914102,-43.9884437;-19.8320742,-44.04188239999999;13.28;32.62;Comfort;36.0;comfort;Comfort
1207243;2382363;-22.8509448,-43.2652778;-22.8824493,-43.4880948;28.91;40.78;Comfort;67.0;comfort;Comfort
1207244;2382365;-19.914102,-43.9884437;-19.8320742,-44.04188239999999;13.28;32.62;Comfort;36.0;comfort;Comfort
1207245;2382367;-20.459976599999997,-54.6591798;-20.4750421,-54.64439549999999;4.42;9.85;Comfort;11.5;comfort;Comfort
1207246;2382369;-19.9293536,-43.926086399999996;-19.634099,-43.965396;40.74;47.45;Comfort;94.5;comfort;Comfort
1207247;2382371;-23.4369114,-46.42772910000001;-23.41336059999999,-46.4537926;10.25;26.57;Comfort;33.5;comfort;Comfort
1207247;2382371;-23.4369114,-46.42772910000001;-23.41336059999999,-46.4537926;10.25;26.57;Bag;26.5;bag;Comfort
1207250;2382377;-23.685525199999997,-46.545543599999995;-23.72373959999999,-46.5350646;6.06;16.3;Comfort;20.0;comfort;Comfort
1207250;2382377;-23.685525199999997,-46.545543599999995;-23.72373959999999,-46.5350646;6.06;16.3;Bag;22.0;bag;Comfort
1207251;2382379;-20.459976599999997,-54.6591798;-20.4750421,-54.64439549999999;4.42;9.85;Comfort;11.5;comfort;Comfort
1207253;2382383;-23.5412771,-46.4240833;-23.5833037,-46.4096509;6.13;17.03;Comfort;22.0;comfort;Comfort
1207253;2382383;-23.5412771,-46.4240833;-23.5833037,-46.4096509;6.13;17.03;Bag;21.0;bag;Comfort
1207254;2382385;-29.9048727,-51.169866;-29.92913180000001,-51.175648;4.14;10.73;Comfort;13.0;comfort;Comfort
1207255;2382387;-23.257823899999998,-51.1427274;-23.2582286,-51.15661499999999;1.48;4.33;Comfort;8.0;comfort;Comfort
1207256;2382389;-23.6854549,-46.546651000000004;-23.72373959999999,-46.5350646;6.17;17.05;Comfort;21.0;comfort;Comfort
1207256;2382389;-23.6854549,-46.546651000000004;-23.72373959999999,-46.5350646;6.17;17.05;Bag;23.0;bag;Comfort
1207257;2382391;-23.5412771,-46.4240833;-23.5833037,-46.4096509;6.13;17.03;Comfort;22.0;comfort;Comfort
1207257;2382391;-23.5412771,-46.4240833;-23.5833037,-46.4096509;6.13;17.03;Bag;21.0;bag;Comfort
1207259;2382395;-19.994953,-44.0039306;-19.9750368,-44.02002280000001;3.59;9.18;Comfort;12.5;comfort;Comfort
1207260;2382397;-23.5903272,-46.7395106;-23.5955193,-46.7376514;2.56;7.98;Comfort;10.5;comfort;Comfort
1207260;2382397;-23.5903272,-46.7395106;-23.5955193,-46.7376514;2.56;7.98;Bag;15.0;bag;Comfort
1207262;2382401;-19.994953,-44.0039306;-19.9750368,-44.02002280000001;3.59;9.18;Comfort;12.5;comfort;Comfort
1207263;2382403;-23.9313049,-46.337983;-23.9562649,-46.33216900000001;3.98;14.03;Comfort;13.5;comfort;Comfort
1207263;2382403;-23.9313049,-46.337983;-23.9562649,-46.33216900000001;3.98;14.03;Bag;16.5;bag;Comfort
1207264;2382405;-15.8332033,-48.0398521;-15.94891,-48.224052;30.62;36.22;Comfort;54.5;comfort;Comfort
1207264;2382405;-15.8332033,-48.0398521;-15.94891,-48.224052;30.62;36.22;Bag;73.5;bag;Comfort
1207265;2382407;-15.8332033,-48.0398521;-15.94891,-48.224052;30.62;36.22;Comfort;54.5;comfort;Comfort
1207265;2382407;-15.8332033,-48.0398521;-15.94891,-48.224052;30.62;36.22;Bag;73.5;bag;Comfort
1207266;2382409;-16.2503687,-47.922342199999996;-16.1526184,-47.9569511;15.93;19.43;Comfort;30.0;comfort;Comfort
1207266;2382409;-16.2503687,-47.922342199999996;-16.1526184,-47.9569511;15.93;19.43;Bag;28.5;bag;Comfort
1207267;2382411;-19.9293536,-43.926086399999996;-19.634099,-43.965396;40.74;47.45;Comfort;94.5;comfort;Comfort
1207268;2382413;-25.105649999999997,-50.158559999999994;-25.09335829999999,-50.1142936;5.78;14.25;Comfort;17.0;comfort;Comfort
1207269;2382415;-29.126503300000003,-51.1660026;-29.1309556,-51.1953869;6.03;11.62;Comfort;11.5;comfort;Comfort
1207270;2382417;-23.1138583,-46.565027799999996;-23.1157913,-46.5517921;2.63;7.35;Comfort;10.5;comfort;Comfort
1207271;2382419;-20.4994729,-54.678895;-20.4561431,-54.6173568;10.27;21.27;Comfort;23.0;comfort;Comfort
1207272;2382421;-23.4791948,-46.5993798;-23.4682003,-46.5915065;1.95;5.97;Comfort;10.5;comfort;Comfort
1207272;2382421;-23.4791948,-46.5993798;-23.4682003,-46.5915065;1.95;5.97;Bag;15.0;bag;Comfort
1207273;2382423;-22.948537,-47.1817;-22.847219,-47.06253;27.41;39.67;Comfort;62.0;comfort;Comfort
1207274;2382425;-22.948537,-47.1817;-22.847219,-47.06253;27.41;39.67;Comfort;62.0;comfort;Comfort
1207275;2382427;-29.997442799999998,-51.064729799999995;-30.00685750000001,-51.05725319999999;1.41;2.67;Comfort;8.5;comfort;Comfort
1207276;2382429;-23.6654049,-46.4316028;-23.6645406,-46.5232857;10.81;25.53;Comfort;32.5;comfort;Comfort
1207276;2382429;-23.6654049,-46.4316028;-23.6645406,-46.5232857;10.81;25.53;Bag;28.5;bag;Comfort
1207277;2382431;-8.0592747,-34.90535349999999;-8.03863,-34.9403847;5.39;14.67;Comfort;15.5;comfort;Comfort
1207278;2382433;-23.581999,-46.5933466;-23.5429649,-46.4257472;36.03;50.78;Comfort;73.5;comfort;Comfort
1207278;2382433;-23.581999,-46.5933466;-23.5429649,-46.4257472;36.03;50.78;Bag;66.5;bag;Comfort
1207279;2382435;-29.935627999999998,-51.040982;-29.9448738,-51.0106472;7.84;16.8;Comfort;16.0;comfort;Comfort
1207280;2382437;-23.950159,-46.37343560000001;-23.9753001,-46.31843910000001;9.62;25.22;Comfort;25.0;comfort;Comfort
1207280;2382437;-23.950159,-46.37343560000001;-23.9753001,-46.31843910000001;9.62;25.22;Bag;24.5;bag;Comfort
1207281;2382439;-23.6654049,-46.4316028;-23.6645406,-46.5232857;10.81;25.53;Comfort;32.5;comfort;Comfort
1207281;2382439;-23.6654049,-46.4316028;-23.6645406,-46.5232857;10.81;25.53;Bag;28.5;bag;Comfort
1207282;2382441;-3.1262226,-59.98408329999999;-3.035847399999999,-60.04632489999999;22.85;34.18;Comfort;42.0;comfort;Comfort
1207284;2382445;-23.547131,-46.6420795;-23.5566781,-46.6608408;3.86;15.5;Comfort;17.5;comfort;Comfort
1207284;2382445;-23.547131,-46.6420795;-23.5566781,-46.6608408;3.86;15.5;Bag;20.0;bag;Comfort
1207285;2382447;-10.986474000000001,-37.097884;-10.9679053,-37.0872337;2.74;5.98;Comfort;9.0;comfort;Comfort
1207286;2382449;-30.0821195,-51.2437394;-30.07846290000001,-51.2095874;4.18;9.6;Comfort;13.5;comfort;Comfort
1207287;2382451;-27.1368061,-48.6068821;-26.9975049,-48.63959269999999;20.32;18.23;Comfort;38.5;comfort;Comfort
1207288;2382453;-23.5798776,-46.6403962;-23.5741908,-46.6456773;1.49;6.42;Comfort;11.5;comfort;Comfort
1207288;2382453;-23.5798776,-46.6403962;-23.5741908,-46.6456773;1.49;6.42;Bag;16.0;bag;Comfort
1207289;2382455;-27.1368061,-48.6068821;-26.9975049,-48.63959269999999;20.32;18.23;Comfort;38.5;comfort;Comfort
1207290;2382457;-22.7369226,-43.4786424;-22.8276843,-43.33897109999999;20.95;26.93;Comfort;60.0;comfort;Comfort
1207291;2382459;-27.4537287,-48.4562701;-27.4999951,-48.51150579999999;9.7;11.55;Comfort;20.0;comfort;Comfort
1207292;2382461;-23.5614832,-46.560666;-23.5229143,-46.5213179;9.11;26.68;Comfort;33.5;comfort;Comfort
1207292;2382461;-23.5614832,-46.560666;-23.5229143,-46.5213179;9.11;26.68;Bag;31.5;bag;Comfort
1207293;2382463;-27.1368061,-48.6068821;-26.9975049,-48.63959269999999;20.32;18.23;Comfort;38.5;comfort;Comfort
1207294;2382465;-20.4713629,-54.5734754;-20.4726105,-54.56875230000001;0.62;1.92;Comfort;7.5;comfort;Comfort
1207295;2382467;-23.585520799999998,-46.7792762;-23.5847182,-46.7470227;5.86;9.55;Comfort;17.5;comfort;Comfort
1207295;2382467;-23.585520799999998,-46.7792762;-23.5847182,-46.7470227;5.86;9.55;Bag;20.0;bag;Comfort
1207296;2382469;-23.4541895,-52.03885309999999;-23.3958892,-51.970862;14.84;20.67;Comfort;34.0;comfort;Comfort
1207297;2382471;-27.1368061,-48.6068821;-26.9975049,-48.63959269999999;20.32;18.23;Comfort;38.5;comfort;Comfort
1207298;2382473;-23.5062498,-46.3449412;-23.4635441,-46.3242725;9.93;17.43;Comfort;28.5;comfort;Comfort
1207298;2382473;-23.5062498,-46.3449412;-23.4635441,-46.3242725;9.93;17.43;Bag;23.0;bag;Comfort
1207299;2382475;-26.863694799999998,-49.0926064;-26.8687745,-49.12009339999999;6.93;10.88;Comfort;14.5;comfort;Comfort
1207300;2382477;-23.6637421,-46.6795134;-23.6449431,-46.6738537;3.42;10.05;Comfort;15.5;comfort;Comfort
1207300;2382477;-23.6637421,-46.6795134;-23.6449431,-46.6738537;3.42;10.05;Bag;18.0;bag;Comfort
1207301;2382479;-27.4537287,-48.4562701;-27.4999951,-48.51150579999999;9.7;11.55;Comfort;20.0;comfort;Comfort
1207302;2382481;-26.863694799999998,-49.0926064;-26.8687745,-49.12009339999999;5.49;10.55;Comfort;14.5;comfort;Comfort
1207304;2382485;-23.5062498,-46.3449412;-23.4635441,-46.3242725;9.93;17.43;Comfort;28.5;comfort;Comfort
1207304;2382485;-23.5062498,-46.3449412;-23.4635441,-46.3242725;9.93;17.43;Bag;23.0;bag;Comfort
1207305;2382487;-23.1767441,-45.8284398;-23.2544073,-45.9093354;14.4;18.38;Comfort;27.5;comfort;Comfort
1207306;2382489;-23.4541895,-52.03885309999999;-23.3958892,-51.970862;14.84;20.67;Comfort;34.0;comfort;Comfort
1207307;2382491;-20.489088799999998,-54.620507;-20.4562443,-54.6076708;6.04;15.52;Comfort;15.5;comfort;Comfort
1207309;2382495;-23.5869191,-46.308696399999995;-23.5517244,-46.30757409999999;5.72;11.75;Bag;18.0;bag;Comfort
1207310;2382497;-27.4537287,-48.4562701;-27.4999951,-48.51150579999999;9.7;11.55;Comfort;20.0;comfort;Comfort
1207311;2382499;-19.8420472,-43.8919898;-19.8544444,-43.915;4.86;8.03;Comfort;14.0;comfort;Comfort
1207312;2382501;-12.9002906,-38.3324491;-12.9111211,-38.3705712;7.88;14.32;Comfort;21.0;comfort;Comfort
1207313;2382503;-27.4537287,-48.4562701;-27.4999951,-48.51150579999999;9.7;11.55;Comfort;20.0;comfort;Comfort
1207314;2382505;-19.874703099999998,-43.94065320000001;-19.9791621,-44.0421157;19.41;28.42;Comfort;46.0;comfort;Comfort
1207316;2382509;-27.6346435,-48.66431420000001;-27.62603439999999,-48.6588022;1.87;5.35;Comfort;8.5;comfort;Comfort
1207317;2382511;-12.9002906,-38.3324491;-12.9111211,-38.3705712;7.88;14.32;Comfort;19.5;comfort;Comfort
1207318;2382513;-15.800922199999999,-47.8713353;-15.7911062,-47.8796168;3.69;7.82;Comfort;8.5;comfort;Comfort
1207318;2382513;-15.800922199999999,-47.8713353;-15.7911062,-47.8796168;3.69;7.82;Bag;8.5;bag;Comfort
1207319;2382515;-19.874674499999998,-43.9404896;-19.9791621,-44.0421157;19.42;28.45;Comfort;46.0;comfort;Comfort
1207320;2382517;-23.332808399999998,-46.7274348;-23.2868614,-46.7419166;6.95;16.68;Comfort;22.0;comfort;Comfort
1207320;2382517;-23.332808399999998,-46.7274348;-23.2868614,-46.7419166;6.95;16.68;Bag;22.0;bag;Comfort
1207321;2382519;-23.7271034,-46.552496;-23.7052201,-46.55028979999999;4.25;15.68;Comfort;16.0;comfort;Comfort
1207321;2382519;-23.7271034,-46.552496;-23.7052201,-46.55028979999999;4.25;15.68;Bag;19.0;bag;Comfort
1207322;2382521;-15.800922199999999,-47.8713353;-15.7911062,-47.8796168;3.69;7.82;Comfort;8.5;comfort;Comfort
1207322;2382521;-15.800922199999999,-47.8713353;-15.7911062,-47.8796168;3.69;7.82;Bag;8.5;bag;Comfort
1207323;2382523;-23.5887547,-46.8167622;-23.5817802,-46.7947222;3.74;10.35;Comfort;15.5;comfort;Comfort
1207323;2382523;-23.5887547,-46.8167622;-23.5817802,-46.7947222;3.74;10.35;Bag;18.0;bag;Comfort
1207325;2382527;-25.3891727,-49.235727499999996;-25.4113868,-49.26345099999999;6.19;13.85;Comfort;18.0;comfort;Comfort
1207326;2382529;-22.747584800000002,-47.638192599999996;-22.746726,-47.63442539999999;1.06;3.0;Comfort;9.5;comfort;Comfort
1207327;2382531;-20.489202,-54.6205701;-20.4562443,-54.6076708;5.82;16.05;Comfort;15.5;comfort;Comfort
1207328;2382533;-23.546495,-46.6414371;-23.5566781,-46.6608408;3.79;15.15;Comfort;17.0;comfort;Comfort
1207328;2382533;-23.546495,-46.6414371;-23.5566781,-46.6608408;3.79;15.15;Bag;19.5;bag;Comfort
1207329;2382535;-20.4267751,-54.6483711;-20.447298,-54.6784706;4.52;10.23;Comfort;13.0;comfort;Comfort
1207330;2382537;-19.9221225,-43.9487265;-19.8852005,-44.0264611;11.55;29.27;Comfort;40.0;comfort;Comfort
1207331;2382539;-19.9375574,-44.06006989999999;-19.9516296,-44.02608960000001;4.54;11.95;Comfort;14.0;comfort;Comfort
1207332;2382541;-12.9002906,-38.3324491;-12.9111211,-38.3705712;7.88;14.32;Comfort;21.0;comfort;Comfort
1207333;2382543;-30.0062468,-51.1842183;-30.0078935,-51.151504;4.68;9.82;Comfort;14.0;comfort;Comfort
1207334;2382545;-20.4267751,-54.6483711;-20.447298,-54.6784706;4.52;10.23;Comfort;13.0;comfort;Comfort
1207336;2382549;-30.0062468,-51.1842183;-30.0078935,-51.151504;4.68;9.82;Comfort;14.0;comfort;Comfort
1207337;2382551;-20.356094,-40.294826;-20.3366184,-40.3074989;3.72;13.23;Comfort;12.5;comfort;Comfort
1207338;2382553;-20.4522944,-54.5940406;-20.4360729,-54.6048688;2.58;7.28;Comfort;10.5;comfort;Comfort
1207339;2382555;-23.697653,-46.50663730000001;-23.694021,-46.529779;4.53;11.28;Comfort;20.0;comfort;Comfort
1207339;2382555;-23.697653,-46.50663730000001;-23.694021,-46.529779;4.53;11.28;Bag;20.0;bag;Comfort
1207340;2382557;-23.5790714,-46.7349794;-23.5733438,-46.7268877;1.53;4.83;Comfort;10.5;comfort;Comfort
